count,value
1521,Machine learning
1344,Deep learning
987,Classification
886,Optimization
837,Cloud computing
816,Big data
692,Data mining
688,Clustering
675,Simulation
632,Security
615,Genetic algorithm
542,Climate change
542,Social media
539,Sustainability
519,Education
478,Feature extraction
462,Feature selection
436,Virtual reality
396,Convolutional neural network
396,Neural network
