count,value
6,Freud
6,Lacan
4,Culture
4,Trump
3,2016 election
3,Clinton
3,Donald Trump
3,Mass media
3,Populism
3,Social media
3,Twitter
2,9/11
2,Bernie Sanders
2,Climate change
2,Hillary Clinton
2,Love
2,neoliberalism
2,Neoliberalism
2,Obsessional narcissism
2,Scotland
