count,value
390,2021
4006,2020
101386,2019
219008,2018
233677,2017
202615,2016
122444,2015
117699,2014
112638,2013
99474,2012
93747,2011
81377,2010
83696,2009
71272,2008
66614,2007
64965,2006
61981,2005
53201,2004
44273,2003
38455,2002
