count,value
162,United Kingdom
162,United States
120,Germany
67,Australia
61,France
33,
31,Italy
30,Austria
26,Japan
22,New Zealand
20,Canada
19,Netherlands
16,Sweden
13,Switzerland
10,Denmark
10,Greece
7,Belgium
6,Finland
6,Spain
5,Singapore
