count,value
712,United States
507,Germany
503,China
424,United Kingdom
245,Italy
179,Australia
176,Spain
160,Canada
155,India
139,Netherlands
131,France
117,Brazil
106,South Korea
101,Switzerland
95,Portugal
95,Sweden
94,Japan
88,Finland
85,Austria
85,Norway
