count,value
44966,United States
32260,China
18604,Germany
17723,India
16500,United Kingdom
10576,Italy
8647,Australia
8492,France
7799,Japan
7649,Canada
6515,Spain
5472,Russia
4910,Netherlands
4444,Brazil
4383,Poland
4021,South Korea
3780,Iran
3729,Switzerland
3043,Sweden
2950,Austria
