count,value
1,automated game design
1,Blind-Let’s Play
1,Casual-Let’s Play
1,Challenge-Let’s Play
1,Classification
1,co-operative co-evolution
1,Community-Let’s Play
1,Completionist-Let’s Play
1,Data mining
1,Decision analysis
1,DEX
1,E-sport
1,Elements of sport
1,Expert modelling
1,Gameplay-Videos
1,Highlight-Videos
1,Let’s Play
1,Let’s Play Formen
1,Let’s Play Together
1,Let’s Play Videos
