count,value
1,Cerebral disease
1,Computer aided diagnosis
1,computer human interaction
1,CT
1,design
1,Dialoghistorien
1,direct manipulation interfaces
1,evaluation
1,Expert system
1,graphical
1,interaction models
1,interactive system design
1,interface
1,interface evaluation
1,software tools
1,specification
1,UNDO/REDO
1,UNDO/REDO-Formen
1,UNDO/REDO-Szenarien
1,Unterstützungssysteme
